verse,lemma,size_lemma,lemma_pos,pos,size_pos
Ps_102_14,"['ὅτι', 'αὐτός', 'γινώσκω', 'ὁ', 'πλάσμα', 'ἡμῶν', 'μνάομαι', 'ὅτι', 'χοῦς', 'εἰμί']",10,"['καθώς', 'οἰκτίρος', 'πατήρ', 'υἱούς', 'οἰκτίρησον', 'κύριος', 'ὁ', 'ϕοβουμένος', 'αὐτόν']","['ADV', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'DET', 'ADJ', 'NOUN']",9
Ps_102_15,"['ἄνθρωπος', 'ὡσεί', 'χόρτος', 'ὁ', 'ἡμέρα', 'αὐτός', 'ὡσεί', 'ἄνθος', 'ὁ', 'ἀγρός', 'οὕτως', 'ἐξανθέω']",12,"['ὅτι', 'αὐτός', 'γιγνώσκω', 'ὁ', 'πλάσμα', 'ἡμῶν·', 'μνήσθης', 'ὅτι', 'χόος', 'εἰμί']","['SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PROPN', 'NOUN', 'SCONJ', 'NOUN', 'AUX']",10
Ps_102_16,"['ὅτι', 'πνεῦμα', 'διέρχομαι', 'ἐν', 'αὐτός', 'καί', 'οὐ', 'ὑπάρχω', 'καί', 'οὐ', 'ἐπιγινώσκω', 'ἔτι', 'ὁ', 'τόπος', 'αὐτός']",15,"['ἄνθρωπος', 'ὡσεί', 'χόρτος', 'ὁ', 'ἡμέρα', 'αὐτοῦ·', 'ὡσεί', 'ἄνθος', 'ὁ', 'ἀγρός', 'οὕτω(ς)', 'ἐξανθήσει·']","['NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'NOUN', 'DET', 'NOUN', 'ADV', 'NUM']",12
Ps_102_17,"['ὁ', 'δέ', 'ἔλεος', 'ὁ', 'κύριος', 'ἀπό', 'ὁ', 'αἰών', 'καί', 'ἕως', 'ὁ', 'αἰών', 'ἐπί', 'ὁ', 'φοβέω', 'αὐτός', 'καί', 'ὁ', 'δικαιοσύνη', 'αὐτός', 'ἐπί', 'υἱός', 'υἱός']",23,"['ὅτι', 'πνεῦμα', 'διέρχομαι', 'ἐν', 'αὐτός', 'καί', 'οὐ', 'ὑπάρχω', 'καί', 'οὐ', 'ἐπιγνώσομαι', 'ἔτι', 'ὁ', 'τόπος', 'αὐτός', 'ὁ', 'δέ', 'ἔλεος', 'ὁ', 'κυρίου', 'ἀπό', 'ὁ', 'αἰών', 'καί', 'ἕως', 'ὁ', 'αἰών', 'ἐπί', 'ὁ', 'ϕοβουμένος', 'αὐτόν']","['SCONJ', 'NOUN', 'VERB', 'ADP', 'PRON', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'VERB', 'ADV', 'DET', 'NOUN', 'PRON', 'DET', 'ADV', 'NOUN', 'DET', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']",31
Ps_102_18,"['ὁ', 'φυλάσσω', 'ὁ', 'διαθήκη', 'αὐτός', 'καί', 'μιμνήσκω', 'ὁ', 'ἐντολή', 'αὐτός', 'ὁ', 'ποιέω', 'αὐτός']",13,"[' ', 'καί', 'ὁ', 'δικαιοσύνη', 'αὐτός', 'ἐπί', 'υἱός', 'υἱός', 'ὁ', 'ϕυλάσσου', 'ὁ', 'διαθήκη', 'αὐτός']","['VERB', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",13
Ps_102_19,"['κύριος', 'ἐν', 'ὁ', 'οὐρανός', 'ἑτοιμάζω', 'ὁ', 'θρόνος', 'αὐτός', 'καί', 'ὁ', 'βασιλεία', 'αὐτός', 'πᾶς', 'δεσπόζω']",14,"[' ', 'καί', 'μεμνημένοις', 'ὁ', 'ἐντολή', 'αὐτός', 'ὁ', 'ποιέω', 'αὐτάς']","['VERB', 'CCONJ', 'ADJ', 'DET', 'NOUN', 'DET', 'DET', 'VERB', 'NOUN']",9
Ps_102_2,"['εὐλογέω', 'ὁ', 'ψυχή', 'μου', 'ὁ', 'κύριος', 'καί', 'μή', 'ἐπιλανθάνομαι', 'πᾶς', 'ὁ', 'ἀνταπόδοσις', 'αὐτός']",13,"[' ', 'Εὐλόγω', 'ὁ', 'ψυχή', 'ἐγώ', 'ὁ', 'κύριος', 'καί', 'πάντα', 'ὁ', 'ἐντός', 'ἐγώ', 'ὁ', 'ὄνομα', 'ὁ', 'ἅγιος', 'αὐτοῦ·']","['NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'ADJ', 'VERB', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'DET', 'ADJ', 'PRON']",17
Ps_102_20,"['εὐλογέω', 'ὁ', 'κύριος', 'πᾶς', 'ὁ', 'ἄγγελος', 'αὐτός', 'δυνατός', 'ἰσχύς', 'ποιέω', 'ὁ', 'λόγος', 'αὐτός', 'ὁ', 'ἀκούω', 'ὁ', 'φωνή', 'ὁ', 'λόγος', 'αὐτός']",20,"['κύριος', 'ἐν', 'ὁ', 'οὐρανός', 'ἡτοίμασεν', 'ὁ', 'θρόνος', 'αὐτός', 'καί', 'ὁ', 'βασιλεία', 'αὐτός', 'πάντων', 'δεσπόζω']","['ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB']",14
Ps_102_21,"['εὐλογέω', 'ὁ', 'κύριος', 'πᾶς', 'ὁ', 'δύναμις', 'αὐτός', 'λειτουργός', 'αὐτός', 'ποιέω', 'ὁ', 'θέλημα', 'αὐτός']",13,"['εὐλογέω', 'ὁ', 'κύριος', 'πάντες', 'ὁ', 'ἄγγελος', 'αὐτός', 'δυνατός', 'ἰσχύι', 'ποιέω', 'ὁ', 'λόγος', 'αὐτός', 'ὁ', 'ἀκούω', 'ὁ', 'ϕωνός', 'ὁ', 'λόγος', 'αὐτοῦ·']","['VERB', 'DET', 'ADJ', 'VERB', 'DET', 'NOUN', 'PRON', 'ADJ', 'ADJ', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",20
Ps_102_22,"['εὐλογέω', 'ὁ', 'κύριος', 'πᾶς', 'ὁ', 'ἔργον', 'αὐτός', 'ἐν', 'πᾶς', 'τόπος', 'ὁ', 'δεσποτεία', 'αὐτός', 'εὐλογέω', 'ὁ', 'ψυχή', 'μου', 'ὁ', 'κύριος']",19,"['εὐλογέω', 'ὁ', 'κύριος', 'πᾶς', 'ὁ', 'δυνάμω', 'αὐτός', 'λειτουργός', 'αὐτός', 'ποιέω', 'ὁ', 'θέλημα', 'αὐτοῦ·']","['VERB', 'DET', 'ADJ', 'ADJ', 'DET', 'NOUN', 'PRON', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON']",13
Ps_102_3,"['ὁ', 'εὐιλατεύω', 'πᾶς', 'ὁ', 'ἀνομία', 'σοῦ', 'ὁ', 'ἰάομαι', 'πᾶς', 'ὁ', 'νόσος', 'σοῦ']",12,"['εὐλόγω', 'ὁ', 'ψυχή', 'ἐγώ', 'ὁ', 'κύριος', 'καί', 'μή', 'ἐπιλανθάνου', 'πάζω', 'ὁ', 'ἀνταποδόσης', 'αὐτοῦ·']","['VERB', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'VERB']",13
Ps_102_4,"['ὁ', 'λυτρόω', 'ἐκ', 'φθορά', 'ὁ', 'ζωή', 'σοῦ', 'ὁ', 'στεφανόω', 'σέ', 'ἐν', 'ἔλεος', 'καί', 'οἰκτιρμός']",14,"['ὁ', 'εὐιλατεύων', 'πάσης', 'ὁ', 'ἀνομία', 'σύ', 'ὁ', 'ἰώμενον', 'πάζω', 'ὁ', 'νόσος', 'σου·']","['DET', 'VERB', 'NOUN', 'DET', 'NOUN', 'PRON', 'DET', 'VERB', 'VERB', 'DET', 'VERB', 'ADJ']",12
Ps_102_5,"['ὁ', 'ἐμπίπλημι', 'ἐν', 'ἀγαθός', 'ὁ', 'ἐπιθυμία', 'σοῦ', 'ἀνακαινίζω', 'ὥς', 'ἀετός', 'ὁ', 'νεότης', 'σοῦ']",13,"['ὁ', 'λυτρούμενον', 'ἐκ', 'ϕθορά', 'ὁ', 'ζωήν', 'σύ', 'ὁ', 'στεϕανοῦντά', 'σύ', 'ἐν', 'ἐλέει', 'καί', 'οἰκτιρμοῖς·']","['DET', 'VERB', 'ADP', 'NOUN', 'DET', 'VERB', 'PRON', 'DET', 'DET', 'PRON', 'ADP', 'ADJ', 'CCONJ', 'VERB']",14
Ps_102_6,"['ποιέω', 'ἐλεημοσύνη', 'ὁ', 'κύριος', 'καί', 'κρίμα', 'πᾶς', 'ὁ', 'ἀδικέω']",9,"['ὁ', 'ἐμπιπλῶντα', 'ἐν', 'ἀγαθός', 'ὁ', 'ἐπιθυμίαν', 'σύ', 'ἀνακαινισθήσομαι', 'ὡς', 'ἀετός', 'ὁ', 'νεότη', 'σύ']","['DET', 'VERB', 'ADP', 'ADJ', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'ADJ', 'DET', 'NOUN', 'PRON']",13
Ps_102_7,"['γνωρίζω', 'ὁ', 'ὁδός', 'αὐτός', 'ὁ', 'Μωσεύς', 'ὁ', 'υἱός', 'Ἰσραήλ', 'ὁ', 'θέλημα', 'αὐτός']",12,"['ποιέω', 'ἐλεημοσύνω', 'ὁ', 'κύριος', 'καί', 'κρίμα', 'πᾶς', 'ὁ', 'ἀδικουμένοις']","['VERB', 'VERB', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'DET', 'ADJ']",9
Ps_102_8,"['οἰκτίρμων', 'καί', 'ἐλεήμων', 'ὁ', 'κύριος', 'μακρόθυμος', 'καί', 'πολυέλεος']",8,"['ἐγνώρισεν', 'ὁ', 'ὁδός', 'αὐτός', 'ὁ', 'Μωυσῇ', 'ὁ', 'υἱός', 'Ισραηλ', 'ὁ', 'θελήμα', 'αὐτός']","['VERB', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PRON']",12
Ps_102_9,"['οὐ', 'εἰς', 'τέλος', 'ὀργίζω', 'οὐδέ', 'εἰς', 'ὁ', 'αἰών', 'μηνίω']",9,"['οἰκτίρμος', 'καί', 'ἐλεήμων', 'ὁ', 'κύριος', 'μακρόθυμος', 'καί', 'πολυέλεος·']","['VERB', 'CCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'VERB']",8
Ps_103_1,"['ὁ', 'Δαβίδ', 'εὐλογέω', 'ὁ', 'ψυχή', 'μου', 'ὁ', 'κύριος', 'κύριος', 'ὁ', 'θεός', 'μου', 'μεγαλύνω', 'σφόδρα', 'ἐξομολόγησις', 'καί', 'εὐπρέπεια', 'ἐνδύω']",18,"['εὐλογέω', 'ὁ', 'κύριος', 'πάντα', 'ὁ', 'ἔργον', 'αὐτός', 'ἐν', 'πᾶς', 'τόπῳ', 'ὁ', 'δεσποτείας', 'αὐτοῦ·', 'εὐλόγω', 'ὁ', 'ψυχή', 'ἐγώ', 'ὁ', 'κύριος', 'ὁ', 'Δαυιδ']","['VERB', 'DET', 'ADJ', 'VERB', 'DET', 'NOUN', 'PRON', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'ADJ', 'DET', 'NOUN']",21
Ps_103_10,"['ὁ', 'ἐξαποστέλλω', 'πηγή', 'ἐν', 'φάραγξ', 'ἀνά', 'μέσος', 'ὁ', 'ὄρος', 'διέρχομαι', 'ὕδωρ']",11,"['ὅριον', 'τίθημι', 'ὅς', 'οὐ', 'παρελεύσονμαι', 'οὐδέ', 'ἐπιστρέψουσιν', 'καλύπτω', 'ὁ', 'γῆ']","['NOUN', 'VERB', 'PRON', 'ADV', 'VERB', 'CCONJ', 'VERB', 'VERB', 'DET', 'NOUN']",10
Ps_103_11,"['ποτίζω', 'πᾶς', 'ὁ', 'θηρίον', 'ὁ', 'ἀγρός', 'προσδέχομαι', 'ὄναγρος', 'εἰς', 'δίψα', 'αὐτός']",11,"['ὁ', 'ἐξαποστέλλω', 'πηγή', 'ἐν', 'ϕάραγξις', 'ἀνά', 'μέσον', 'ὁ', 'ὀρέων', 'διελεύσονται', 'ὕδατα·']","['DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN']",11
Ps_103_12,"['ἐπί', 'αὐτός', 'ὁ', 'πετεινός', 'ὁ', 'οὐρανός', 'κατασκηνόω', 'ἐκ', 'μέσος', 'ὁ', 'πέτρος', 'δίδωμι', 'φωνή']",13,"['ποτιέω', 'πάντα', 'ὁ', 'θηρίος', 'ὁ', 'ἀγρός', 'προσδέξω', 'ὄναγρος', 'εἰς', 'ἐδίψαν', 'αὐτῶν·']","['VERB', 'VERB', 'DET', 'ADJ', 'DET', 'NOUN', 'VERB', 'ADJ', 'ADP', 'NOUN', 'ADV']",11
Ps_103_13,"['ποτίζω', 'ὄρος', 'ἐκ', 'ὁ', 'ὑπερῷον', 'αὐτός', 'ἀπό', 'καρπός', 'ὁ', 'ἔργον', 'σοῦ', 'χορτάζω', 'ὁ', 'γῆ']",14,"['ἐπί', 'αὐτός', 'ὁ', 'πετεινόν', 'ὁ', 'οὐρανός', 'κατασκηνώσω', 'ἐκ', 'μέσος', 'ὁ', 'πέτρα', 'δώσω', 'ϕωνήν']","['ADP', 'PRON', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'VERB', 'NOUN']",13
Ps_103_14,"['ἐξανατέλλω', 'χόρτος', 'ὁ', 'κτῆνος', 'καί', 'χλόη', 'ὁ', 'δουλεία', 'ὁ', 'ἄνθρωπος', 'ὁ', 'ἐξάγω', 'ἄρτος', 'ἐκ', 'ὁ', 'γῆ']",16,"['ποτίζω', 'ὄρος', 'ἐκ', 'ὁ', 'ὑπερῴων', 'αὐτός', 'ἀπό', 'καρπός', 'ὁ', 'ἔργον', 'σύ', 'χορτασθήσεται', 'ὁ', 'γῆ']","['VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'PRON', 'ADP', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN']",14
Ps_103_15,"['καί', 'οἶνος', 'εὐφραίνω', 'καρδία', 'ἄνθρωπος', 'ὁ', 'ἱλαρύνω', 'πρόσωπον', 'ἐν', 'ἔλαιον', 'καί', 'ἄρτος', 'καρδία', 'ἄνθρωπος', 'στηρίζω']",15,"['ἐξανατέλλων', 'χόρτος', 'ὁ', 'κτήνεσιν', 'καί', 'χλόη', 'ὁ', 'δουλεεία', 'ὁ', 'ἀνθρώπος', 'ὁ', 'ἐξάγω', 'ἄρτος', 'ἐκ', 'ὁ', 'γῆς·', 'καί', 'οἶνος', 'εὐϕραίνω', 'καρδία', 'ἀνθρώπου']","['VERB', 'ADJ', 'DET', 'VERB', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'DET', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'VERB']",21
Ps_103_16,"['χορτάζω', 'ὁ', 'ξύλον', 'ὁ', 'πεδίον', 'ὁ', 'κέδρος', 'ὁ', 'Λίβανος', 'ὅς', 'φυτεύω']",11,"[' ', 'ὁ', 'ἱλαρύνω', 'πρόσωπω', 'ἐν', 'ἐλαίῳ', 'καί', 'ἄρτος', 'καρδία', 'ἀνθρώπου', 'στηρίζω']","['VERB', 'DET', 'VERB', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'VERB']",11
Ps_103_17,"['ἐκεῖ', 'στρουθίον', 'ἐννεοσσεύω', 'ὁ', 'ἐρωδιός', 'ὁ', 'οἰκία', 'ἡγέομαι', 'αὐτός']",9,"['χορτασθήσεται', 'ὁ', 'ξύλα', 'ὁ', 'πεδίου', 'ὁ', 'κέδρος', 'ὁ', 'Λιβάνος', 'ὅς', 'ἐϕύτευσεν·', 'ἐκεῖ', 'στρουθίας', 'ἐννοσσεύσουμι']","['VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB']",14
Ps_103_18,"['ὄρος', 'ὁ', 'ὑψηλός', 'ὁ', 'ἔλαφος', 'πέτρα', 'καταφυγή', 'ὁ', 'χοιρογρύλλιον']",9,"['ὁ', 'ἐρωδιός', 'ὁ', 'οἰκία', 'ἡγεῖμι', 'αὐτός']","['DET', 'NOUN', 'DET', 'ADJ', 'VERB', 'PRON']",6
Ps_103_19,"['ποιέω', 'σελήνη', 'εἰς', 'καιρός', 'ὁ', 'ἥλιος', 'γινώσκω', 'ὁ', 'δύσις', 'αὐτός']",10,"['ὄρος', 'ὁ', 'ὑψηλός', 'ὁ', 'ἐλάϕος', 'πέτρος', 'καταϕυγή', 'ὁ', 'χοιρογρυλλίοις']","['NOUN', 'DET', 'ADJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'DET', 'ADJ']",9
Ps_103_2,"['ἀναβάλλω', 'φῶς', 'ὥς', 'ἱμάτιον', 'ἐκτείνω', 'ὁ', 'οὐρανός', 'ὡσεί', 'δέρρις']",9,"['Εὐλόγω', 'ὁ', 'ψυχή', 'ἐγώ', 'ὁ', 'κύριος', 'κύριε', 'ὁ', 'θεός', 'ἐγώ', 'ἐμεγαλύνθης', 'σϕόδρα', 'ἐξομολόγησιν', 'καί', 'εὐπρέπεια', 'ἐνεδύσω', 'ἀναβαλλόμενος', 'ϕῶς', 'ὡς', 'ἱμάτιος']","['VERB', 'DET', 'NOUN', 'PRON', 'DET', 'ADJ', 'VERB', 'DET', 'ADV', 'PRON', 'NOUN', 'ADV', 'VERB', 'CCONJ', 'NOUN', 'ADV', 'VERB', 'VERB', 'ADV', 'ADJ']",20
Ps_103_20,"['τίθημι', 'σκότος', 'καί', 'γίνομαι', 'νύξ', 'ἐν', 'αὐτός', 'διέρχομαι', 'πᾶς', 'ὁ', 'θηρίον', 'ὁ', 'δρυμός']",13,"['ἐποίησεν', 'σελήνη', 'εἰς', 'καιρούς', 'ὁ', 'ἥλιος', 'γιγνώσκω', 'ὁ', 'δύσις', 'αὐτός']","['VERB', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ']",10
Ps_103_21,"['σκύμνος', 'ὠρύομαι', 'ἁρπάζω', 'καί', 'ζητέω', 'παρά', 'ὁ', 'θεός', 'βρῶσις', 'αὐτός']",10,"['τίθημι', 'σκότος', 'καί', 'γένω', 'νύξ', 'ἐν', 'αὐτός', 'διελεύσω', 'πάντα', 'ὁ', 'θηρίος', 'ὁ', 'δρυμός']","['VERB', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'DET', 'NOUN']",13
Ps_103_22,"['ἀνατέλλω', 'ὁ', 'ἥλιος', 'καί', 'συνάγω', 'καί', 'ἐν', 'ὁ', 'μάνδρα', 'αὐτός', 'κοιτάζομαι']",11,"['σκύμνοι', 'ὠρυόμενοι', 'ἁρπάσαι', 'καί', 'ζητέω', 'παρά', 'ὁ', 'θεός', 'βρῶσις', 'αὐτός']","['VERB', 'VERB', 'VERB', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PRON']",10
Ps_103_23,"['ἐξέρχομαι', 'ἄνθρωπος', 'ἐπί', 'ὁ', 'ἔργον', 'αὐτός', 'καί', 'ἐπί', 'ὁ', 'ἐργασία', 'αὐτός', 'ἕως', 'ἑσπέρα']",13,"['ἀνέτειλεν', 'ὁ', 'ἥλιος', 'καί', 'συνήχθησαν', 'καί', 'ἐν', 'ὁ', 'μάνδρα', 'αὐτός', 'κοιτασθήσονται·']","['VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'NOUN']",11
Ps_103_24,"['ὥς', 'μεγαλύνω', 'ὁ', 'ἔργον', 'σοῦ', 'κύριος', 'πᾶς', 'ἐν', 'σοφία', 'ποιέω', 'πληρόω', 'ὁ', 'γῆ', 'ὁ', 'κτῆσις', 'σοῦ']",16,"['ἐξελεύσω', 'ἄνθρωπος', 'ἐπί', 'ὁ', 'ἔργον', 'αὐτός', 'καί', 'ἐπί', 'ὁ', 'ἐργασία', 'αὐτός', 'ἕως', 'ἑσπέρη']","['VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'ADP', 'NOUN']",13
Ps_103_25,"['οὗτος', 'ὁ', 'θάλασσα', 'ὁ', 'μέγας', 'καί', 'εὐρύχωρος', 'ἐκεῖ', 'ἑρπετόν', 'ὅς', 'οὐ', 'εἰμί', 'ἀριθμός', 'ζῷον', 'μικρός', 'μετά', 'μέγας']",17,"['ὡς', 'μεγαλύνω', 'ὁ', 'ἔργον', 'σύ', 'κύριε·', 'πάντα', 'ἐν', 'σοϕίᾳ', 'ἐποίηζω', 'ἐπληρώθη', 'ὁ', 'γῆ', 'ὁ', 'κτήσεώς', 'σύ', 'οὗτος', 'ὁ', 'θάλασσα', 'ὁ', 'μεγάλη', 'καί', 'εὐρύχωρος', 'ἐκεῖ', 'ἑρπετά', 'ὅς', 'οὐ', 'εἰμί', 'ἀριθμός']","['SCONJ', 'VERB', 'DET', 'NOUN', 'PRON', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'ADJ', 'DET', 'ADJ', 'DET', 'ADV', 'CCONJ', 'ADJ', 'ADV', 'ADV', 'PRON', 'ADV', 'AUX', 'NOUN']",29
Ps_103_26,"['ἐκεῖ', 'πλοῖον', 'διαπορεύομαι', 'δράκων', 'οὗτος', 'ὅς', 'πλάσσω', 'ἐμπαίζω', 'αὐτός']",9,"['ζῷον', 'μικρός', 'μετά', 'μεγάλων·', 'ἐκεῖ', 'πλοῖον', 'διαπορεύω']","['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADV', 'NOUN', 'VERB']",7
Ps_103_27,"['πᾶς', 'πρός', 'σέ', 'προσδοκάω', 'δίδωμι', 'ὁ', 'τροφή', 'αὐτός', 'εὔκαιρος']",9,"['δράκω', 'οὗτος', 'ὅς', 'ἔπλαζω', 'ἐμπαίζω', 'αὐτός']","['ADJ', 'ADJ', 'PRON', 'VERB', 'VERB', 'PRON']",6
Ps_103_28,"['δίδωμι', 'σοῦ', 'αὐτός', 'συλλέγω', 'ἀνοίγω', 'δέ', 'σοῦ', 'ὁ', 'χείρ', 'ὁ', 'σύμπας', 'πλήθω', 'χρηστότης']",13,"['πάντα', 'πρός', 'σύ', 'προσδοκῶ', 'δίδωμι', 'ὁ', 'τροϕὴν', 'αὐτός', 'εὔκαιρος']","['VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PRON', 'ADJ']",9
Ps_103_29,"['ἀποστρέφω', 'δέ', 'σοῦ', 'ὁ', 'πρόσωπον', 'ταράσσω', 'ἀνταναιρέω', 'ὁ', 'πνεῦμα', 'αὐτός', 'καί', 'ἐκλείπω', 'καί', 'εἰς', 'ὁ', 'χοῦς', 'αὐτός', 'ἐπιστρέφω']",18,"['δόντος', 'σύ', 'αὐτός', 'συλλέξουμι', 'ἀνοίξαντος', 'δέ', 'σύ', 'ὁ', 'χείρ', 'ὁ', 'σύμπαντα', 'πλησθήσω', 'χρηστότη']","['VERB', 'PRON', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'DET', 'NOUN', 'DET', 'VERB', 'VERB', 'NOUN']",13
Ps_103_3,"['ὁ', 'στεγάζω', 'ἐν', 'ὕδωρ', 'ὁ', 'ὑπερῷον', 'αὐτός', 'ὁ', 'τίθημι', 'νέφος', 'ὁ', 'ἐπίβασις', 'αὐτός', 'ὁ', 'περιπατέω', 'ἐπί', 'πτέρυξ', 'ἄνεμος']",18,"['ἐκτείνω', 'ὁ', 'οὐρανός', 'ὡσεί', 'δέρριν·', 'ὁ', 'στεγάζω', 'ἐν', 'ὕδωρ', 'ὁ', 'ὑπερῷα', 'αὐτός']","['VERB', 'DET', 'NOUN', 'ADV', 'VERB', 'DET', 'VERB', 'ADP', 'NOUN', 'DET', 'ADJ', 'PRON']",12
Ps_103_30,"['ἐξαποστέλλω', 'ὁ', 'πνεῦμα', 'σοῦ', 'καί', 'κτίζω', 'καί', 'ἀνακαινίζω', 'ὁ', 'πρόσωπον', 'ὁ', 'γῆ']",12,"['ἀποστρέψας', 'δέ', 'σύ', 'ὁ', 'πρόσωπω', 'ταραχθήσονται·', 'ἀντανελέω', 'ὁ', 'πνεῦμα', 'αὐτός', 'καί', 'ἐκλείψουσιν', 'καί', 'εἰς', 'ὁ', 'χοῦς', 'αὐτός', 'ἐπιστρέψω']","['VERB', 'VERB', 'PRON', 'DET', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB']",18
Ps_103_31,"['εἰμί', 'ὁ', 'δόξα', 'κύριος', 'εἰς', 'ὁ', 'αἰών', 'εὐφραίνω', 'κύριος', 'ἐπί', 'ὁ', 'ἔργον', 'αὐτός']",13,"['ἐξαποστελέω', 'ὁ', 'πνεῦμά', 'σύ', 'καί', 'κτισθήσονται', 'καί', 'ἀνακαινιέω', 'ὁ', 'πρόσωπω', 'ὁ', 'γῆ']","['VERB', 'DET', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'CCONJ', 'VERB', 'DET', 'VERB', 'DET', 'NOUN']",12
Ps_103_32,"['ὁ', 'ἐπιβλέπω', 'ἐπί', 'ὁ', 'γῆ', 'καί', 'ποιέω', 'αὐτός', 'τρέμω', 'ὁ', 'ἅπτομαι', 'ὁ', 'ὄρος', 'καί', 'καπνίζω']",15,"['εἰμί', 'ὁ', 'δόξα', 'κυρίου', 'εἰς', 'ὁ', 'αἰών', 'εὐϕρανθήσω', 'κύριος', 'ἐπί', 'ὁ', 'ἔργον', 'αὐτοῦ·']","['AUX', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON']",13
Ps_103_33,"['ᾄδω', 'ὁ', 'κύριος', 'ἐν', 'ὁ', 'ζωή', 'μου', 'ψάλλω', 'ὁ', 'θεός', 'μου', 'ἕως', 'ὑπάρχω']",13,"['ὁ', 'ἐπιβλέπω', 'ἐπί', 'ὁ', 'γῆ', 'καί', 'ποιέω', 'αὐτός', 'τρέμω', 'ὁ', 'ἁπτόμενος', 'ὁ', 'ὀρέων', 'καί', 'καπνίζονται']","['DET', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'VERB', 'DET', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB']",15
